15.2			0.1			518.028			78.6715			0			0			0			0			61892			0			0
15.3			0.1			525.925			79.2662			0			0			0			0			62831.3			0			0
15.4			0.1			533.882			79.8608			0			0			0			0			63777.5			0			0
15.5			0.1			541.898			80.4554			0			0			0			0			64730.7			0			0
15.6			0.1			549.973			81.0499			0			0			0			0			65690.8			0			0
15.7			0.1			558.108			81.6443			0			0			0			0			66657.8			0			0
15.8			0.1			566.302			82.2386			0			0			0			0			67631.8			0			0
15.9			0.1			574.555			82.8328			0			0			0			0			68612.7			0			0
16			0.1			582.868			83.4269			0			0			0			0			69600.5			0			0
16.1			0.1			591.241			84.021			0			0			0			0			70595.3			0			0
16.2			0.1			599.672			84.615			0			0			0			0			71596.9			0			0
16.3			0.1			608.164			85.2089			0			0			0			0			72605.5			0			0
16.4			0.1			616.714			85.8027			0			0			0			0			73621			0			0
16.5			0.1			625.324			86.3964			0			0			0			0			74643.3			0			0
16.6			0.1			633.993			86.99			0			0			0			0			75672.6			0			0
16.7			0.1			642.722			87.5835			0			0			0			0			76708.7			0			0
16.8			0.1			651.51			88.177			0			0			0			0			77751.8			0			0
16.9			0.1			660.358			88.7703			0			0			0			0			78801.7			0			0
17			0.1			669.264			89.3636			0			0			0			0			79858.5			0			0
17.1			0.1			678.23			89.9568			0			0			0			0			80922.2			0			0
17.2			0.1			687.256			90.5499			0			0			0			0			81992.8			0			0
17.3			0.1			696.34			91.1429			0			0			0			0			83070.2			0			0
17.4			0.1			705.484			91.7358			0			0			0			0			84154.5			0			0
17.5			0.1			714.687			92.3286			0			0			0			0			85245.7			0			0
17.6			0.1			723.95			92.9213			0			0			0			0			86343.7			0			0
17.7			0.1			733.272			93.5139			0			0			0			0			87448.5			0			0
17.8			0.1			742.653			94.1065			0			0			0			0			88560.3			0			0
17.9			0.1			752.093			94.6989			0			0			0			0			89678.8			0			0
18			0.1			761.592			95.2912			0			0			0			0			90804.2			0			0
18.1			0.1			771.151			95.8835			0			0			0			0			91936.4			0			0
